Close_AAL,Close_ALGT,Close_ALK,Close_DAL,Close_HA,Close_LUV,Close_BCS,Close_CS,Close_DB,Close_GS,Close_MS,Close_WFC,Close_BHC,Close_JNJ,Close_MRK,Close_PFE,Close_RHHBY,Close_UNH,Close_AAPL,Close_AMZN,Close_FB,Close_GOOG,Close_IBM,Close_MSFT,Close_SP500
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.008984082008754,0.9812725933810267,0.993641761191606,1.018018018018018,0.9830328037103994,1.0004899559039686,0.9967018469656992,1.0012105729939238,1.004169527304742,0.9919323313702143,0.9978534192623914,0.993058214557304,1.0648047627627628,0.9903614664335716,1.001414998960683,1.0018193147362038,0.9951778179626282,0.9845148961128299,0.9858663565614096,0.9925851579121082,0.9994687314236486,0.9982523148536376,1.0026066034823755,0.9955214543723918,0.9952837258866091
1.0241879520847732,0.988991965116447,1.0278680337626631,1.0251414204902578,1.0339342158383098,1.010289122978932,1.020448548812665,1.0193704189116055,1.0177206387171425,1.0220478862681777,1.0306654391086956,1.0160045889702163,1.014234204204204,1.0178104248657023,1.0252678385836298,1.0333536082474228,1.011452712477396,0.969191063298509,1.000626174076393,1.0246674756931693,1.0195494681401571,1.0144718721043424,1.003141298059795,1.0025591597901293,1.0100664496972689
1.0069108269983875,0.9809071706314813,1.0258387994004001,1.0291221244500315,1.046659595381421,0.9936305977462029,1.0283641160949868,1.0403551234723518,1.0277970455942653,1.02326348000628,1.041091688405652,1.019668337453368,1.0664264144144144,1.0292299747269766,1.0406306642282055,1.0433596118859916,1.0301386377335744,0.9676587219559436,0.9932909920386439,1.0398250775081037,1.0363365691775426,1.0151771028393766,1.005146397712418,1.0132224144427897,1.0146829324228264
1.0239576364892882,1.0046590418517942,1.0399080773784652,1.053216006704379,1.0957935278970121,1.014453699167075,1.0382585751978892,1.0395479806477814,1.052814383154469,1.0263579818403161,0.9911069919930393,1.0134978786444682,0.9839639759759761,1.0260870097251025,1.0390135629873951,1.0460885385081868,1.0232067811934902,0.9737075969627808,0.9994633151444672,1.0441792656944755,1.0462175718375188,1.0211558918501773,0.997326600632489,1.0155683517928844,1.0149574504451735
1.0317899331951164,0.9941991091188679,1.03476731695799,1.0507019065577206,1.1088723892233159,1.0137187898089173,1.029023746701847,1.0476189649871281,1.0465601095705312,1.0250869977063215,0.9889604112554305,1.0235248934916141,0.8813213513513514,1.0224201054715591,1.0185970887690097,1.0309278350515465,1.009644364074744,0.9712073549674548,1.0177117452366042,1.0218254335510832,1.0305992021695962,0.9969033281662425,0.9399813106530314,1.0187673495151919,1.0135151045308362
1.0207325731398296,0.9864797328157773,1.0109578601449636,1.0358265032474336,1.1618945860058472,1.0053895394414503,1.003957783641161,1.008070984339347,1.0354412079415842,0.9929822401890798,0.9653480231417351,1.0242961429946753,0.7123723783783784,1.0228391835360666,1.0226399631566614,1.014554244996968,0.995479174201326,0.952576844141896,1.017622363359871,1.0125159331383087,1.0317679335390586,0.9851448671190226,0.9418527115978048,1.006611260537668,1.0076109580070003
1.0594333563695002,0.9181473595534259,1.0277327253174438,1.0645296668761786,1.180629226559589,1.0798628613424792,1.0224274406332454,0.9834543993763357,1.0531618466587267,1.01431174772442,0.9920268938354219,1.0424219043111858,0.6598798978978979,1.0427449149107884,1.051344187359123,1.0106125530624621,1.0099456901748043,0.917896603240529,1.0331872260488415,1.0273455061827435,1.0589672208148995,0.9992181358126899,0.9630397060232493,1.024312220608066,1.0243650816431382
1.0520616908546419,0.9275568149312461,1.0699404510265274,1.0685103708359522,1.2315305326429646,1.1080352768250856,1.0230870712401055,1.0028248182879413,1.0684502755924157,1.0250317675579832,1.0003065930602089,1.0557269368351923,0.6976576816816817,1.0509167223965443,1.0689306636561418,1.0324438750758036,1.0232067811934902,0.9349141049264313,1.0652115573843814,1.0913281158829025,1.0857415931021592,1.0761919560237674,0.9669830091893801,1.1275325256458204,1.035664181137894
1.0704906933886202,0.9210250100359707,1.0708875289742297,1.0752147496333544,1.2580416663824086,1.1212640862322392,1.0184696569920844,1.0133171907458762,1.054551735422108,1.0333756642903484,0.9981600123226001,1.0468569215800825,0.660900906906907,1.0470403891159894,1.069537071567878,1.0357792601576714,1.011754068716094,0.9398338646638256,1.0312192503801771,1.1087811229536402,1.1025286197664061,1.0927181390657945,0.9601658120627526,1.1569631298136729,1.0336828516323824
1.0702602856484682,0.9330836593047349,1.0545183862153242,1.065786695998324,1.2410745761373425,1.1139147721705047,1.013192612137203,1.0044389828717117,1.049339817604593,1.0295076364618023,0.9883471024732566,1.043578826772487,0.6578979039039039,1.04965956153985,1.080857083467615,1.0609460885385082,1.0075346594333936,0.9627389702837159,1.0246891850791662,1.1131535494339857,1.1017848883833972,1.0861413506572073,0.9214009197099627,1.145020263276184,1.0310427031284877
1.0564386316516932,0.9133056383005502,1.0171807905081383,1.0504923318667505,1.2364792776076605,1.1124448799608035,1.0263852242744063,1.0266343814917522,1.0531618466587267,1.0571918325844514,1.025452253129339,1.069224834762344,0.7027027027027027,1.0526978120282182,1.1138062843378556,1.0748939053972106,1.0213984026522003,0.9660456563601203,1.0669111369532158,1.1242484041137515,1.10709725540489,1.0929787292898125,0.9412512144516515,1.1512049723012363,1.0432502830037413
1.0564386316516932,0.9033481492871559,1.0250270434260562,1.0580347789650115,1.2287026076810674,1.1224889759921608,0.9544854881266491,1.0100887808680878,0.9690756786283642,1.0492899262347906,1.028518858371087,1.0622830493196482,0.6696696696696697,1.0620220658571629,1.1091570222527385,1.0542753183747728,1.0235081072935504,0.9654810946928154,1.0781823061096698,1.1414646759060807,1.11432207455412,1.09906484162008,0.9393798135068779,1.1379825578584464,1.0427810557142483
1.0647316516931584,0.9018864628566448,1.0315205906796696,1.0651581814372513,1.2265818230264467,1.134002964233219,0.9386543535620053,1.0088780868087939,0.9711605291466113,1.0360833230033524,1.0110395580791305,1.0439644804480432,0.5631831651651652,1.0584599494539535,1.1049120455849595,1.025469981807156,1.0220012055455092,0.9499153230085543,1.068968601842741,1.140280554988644,1.0834041409879682,1.0896980087020942,0.9362385154470833,1.1226274285055966,1.0377654069382782
1.0009214697074407,0.8457954776438512,1.0275974168722244,1.0263985334171382,1.2460232857538605,1.124203797158256,0.8977572559366754,0.9322033522113257,0.886379399361383,1.052052815096133,1.0404783489580391,1.0522560537551862,0.45291293693693696,1.0464117353508142,1.0719627638576354,1.0087932080048516,0.998493098251959,0.89854025160965,1.0049199033902854,1.17024949519769,1.1044410718941435,1.0991875106396598,0.880564125135815,1.1268927516931702,1.0096572316924157
0.9866390693388621,0.8478509155207437,1.0396374469598875,1.0041902367483764,1.2417815397037277,1.1205292013718764,0.9116094986807388,0.9338175167950962,0.8895065708997023,1.061833469294173,1.0441581709856433,1.0657539323996543,0.4403603603603603,1.060450541449467,1.0855063657670028,1.0054578532443905,1.0030138336347196,0.9179772710376203,1.021379372036855,1.180196701904316,1.1053973404569484,1.1175226665802116,0.8936640253196105,1.146726405347119,1.0247044210719027
0.9744298318359825,0.8521902570014699,1.0489719033812743,1.0008380473496754,1.2559207403350745,1.1251837334639883,0.9036939313984168,0.9269571458047965,0.8832522278230638,1.0530474992924381,1.0300520996610827,1.0597762811458489,0.4223423423423423,1.0633840040875016,1.0857084680471303,0.9966646149181323,1.0030138336347196,0.92257440797765,1.016996189283478,1.1719802511795845,1.1169782580648664,1.1119116991306768,0.8943992211736139,1.1296652192293712,1.0233319532345748
0.9617599631421332,0.8684968029940054,1.0564123121323676,1.0004190236748376,1.2615764488661558,1.1344929201371876,0.9182058047493403,0.9334139655603728,0.9082695653832674,1.0701221358782,1.0502912894728216,1.0734669673454114,0.436036024024024,1.0756417100777909,1.096219909112191,1.0100060946027896,1.0066305605786618,0.945640792735556,1.0491993917166116,1.20885397884406,1.1450275559383483,1.134447361050695,0.9077664185191292,1.148432483438526,1.0398715067462625
0.9744298318359825,0.8751199110484602,1.0718344851686818,1.0163418814163,1.3001059632341476,1.1482116364527193,0.9261213720316622,0.9354317620891137,0.9190410035079568,1.0666408682840203,1.0478379930132478,1.0792518303268064,0.5045045045045045,1.073755905932611,1.0972306024412652,0.9790782595512432,1.0075346594333936,0.8922493651463725,1.062527954199839,1.2047185117266455,1.1289842606571103,1.1320097908694122,0.9139153159308688,1.150351890602514,1.038703617467529
0.9721262612301313,0.9024346289546541,1.1074134634040438,1.0215796773517705,1.3336867679856215,1.1592356687898089,0.8858839050131926,0.906376032833897,0.8992355142725673,1.0580206660881877,1.0398650401758651,1.0763594084774508,0.5465465465465466,1.073651191419105,1.0935920134709518,0.9757428744693755,1.0066305605786618,0.9111218874283714,1.0671795688344217,1.217799203448386,1.1402464574932067,1.1598957380327286,0.9256784161769288,1.1556835179288445,1.0426612816937828
0.9744298318359825,0.9138994582619843,1.087797702591929,1.0211607374816678,1.2997525167991335,1.162910362567369,0.87532981530343,0.8708635645333509,0.8842946530821872,1.0454218984062447,1.0315853409510785,1.0721171794809645,0.524985009009009,1.0766893685706456,1.0917727290929304,0.9499696785930868,1.000301356238698,0.9045891266164873,1.0533142499329098,1.2370012029731665,1.1363152740231,1.158945261240753,0.9254111190152091,1.1556835179288445,1.0413737401699117
